,Renewables (% equivalent primary energy),country_id,year_id
3859,1.8365394,111,17
3860,1.1253452,111,18
3861,0.9119535,111,19
3862,2.2772882,111,20
3863,1.646885,111,21
3864,1.502491,111,22
3865,4.1168256,112,23
3866,3.3116634,112,24
3867,2.8878038,112,25
3868,2.3684356,112,26
3869,1.788348,112,27
3870,3.130313,112,28
3871,1.7471479,112,29
3872,2.440847,112,30
3873,2.1648736,112,31
3874,2.630475,112,32
3875,1.8612478,112,33
3876,2.0663717,112,34
3877,2.432969,112,35
3878,2.1924868,112,36
3879,2.3525975,112,37
3880,2.4655998,112,38
3881,2.5970182,112,39
3882,2.4390516,112,40
3883,2.4031906,112,41
3884,2.1390052,112,42
3885,2.4875605,112,43
3886,2.5271845,112,44
3887,1.8662728,112,45
3888,2.3837883,112,46
3889,1.8510284,112,47
3890,1.7610795,112,48
3891,1.8195367,112,49
3892,1.9909809,112,50
3893,1.849106,112,51
3894,2.141104,112,52
3895,1.630657,112,53
3896,1.6184038,112,54
3897,1.6524464,112,55
3898,2.2163975,112,56
3899,2.014281,112,57
3900,2.0416548,112,1
3901,1.6617,112,2
3902,2.22865,112,3
3903,1.8775274,112,4
3904,2.256778,112,5
3905,2.88465,112,6
3906,3.701902,112,7
3907,4.042659,112,8
3908,5.1767683,112,9
3909,6.4529405,112,10
3910,5.8530927,112,11
3911,8.820141,112,12
3912,8.679478,112,13
3913,9.441345,112,14
3914,10.700231,112,15
3915,12.265226,112,16
3916,11.26935,112,17
3917,13.157302,112,18
3918,14.717063,112,19
3919,16.911177,112,20
3920,20.549843,112,21
3921,17.581884,112,22
3922,0.0,112,58
3923,0.0,113,23
3924,0.0,113,24
3925,0.0,113,25
3926,0.0,113,26
3927,0.0,113,27
3928,0.0,113,28
3929,0.0,113,29
3930,0.0,113,30
3931,0.0,113,31
3932,0.0,113,32
3933,0.0,113,33
3934,0.0,113,34
3935,0.0,113,35
3936,0.0,113,36
3937,0.0,113,37
3938,0.0,113,38
3939,0.006283872,113,39
3940,0.0058150543,113,40
3941,0.0028920302,113,41
3942,0.00558459,113,42
3943,0.0060216025,113,43
3944,0.017173585,113,44
3945,0.026678516,113,45
3946,0.024891874,113,46
3947,0.007130022,113,47
3948,0.006861734,113,48
3949,0.013520726,113,49
3950,0.055974927,113,50
3951,0.046211716,113,51
3952,0.03918334,113,52
3953,0.03786924,113,53
3954,0.035080772,113,54
3955,0.03341767,113,55
3956,0.031755347,113,56
3957,0.040444106,113,57
3958,0.040315732,113,1
3959,0.025859207,113,2
3960,0.040297464,113,3
3961,0.052213624,113,4
3962,0.046136867,113,5
3963,0.04562039,113,6
3964,0.029145408,113,7
3965,0.026579969,113,8
3966,0.035232626,113,9
3967,0.114865705,113,10
3968,0.18728304,113,11
3969,0.31869283,113,12
3970,0.48113036,113,13
3971,0.5884291,113,14
3972,1.0096922,113,15
3973,1.2998136,113,16
3974,1.7576799,113,17
3975,1.7236598,113,18
3976,1.8638786,113,19
3977,2.9192069,113,20
3978,4.053859,113,21
3979,5.132294,113,22
3980,14.399823,114,23
3981,13.78976,114,24
3982,12.396455,114,25
3983,11.592197,114,26
3984,10.465505,114,27
3985,9.408058,114,28
3986,8.673787,114,29
3987,8.6231785,114,30
3988,7.5719647,114,31
3989,7.7026577,114,32
3990,8.419504,114,33
3991,7.6167636,114,34
3992,9.689524,114,35
3993,8.498705,114,36
3994,8.319645,114,37
3995,8.439497,114,38
3996,8.140425,114,39
3997,8.032729,114,40
3998,8.177463,114,41
3999,8.236616,114,42
4000,7.9867015,114,43
4001,7.8285484,114,44
4002,7.361894,114,45
4003,7.3950276,114,46
4004,6.0182905,114,47
4005,5.5439982,114,48
4006,7.020092,114,49
4007,7.082339,114,50
4008,7.1479244,114,51
4009,7.6455245,114,52
4010,6.312266,114,53
4011,7.0418596,114,54
4012,6.921144,114,55
4013,6.8061547,114,56
4014,7.3128424,114,57
4015,7.1556435,114,1
4016,7.6085052,114,2
4017,6.7783766,114,3
4018,6.33908,114,4
4019,7.220357,114,5
4020,6.4335437,114,6
4021,6.7299886,114,7
4022,6.4319706,114,8
4023,8.19532,114,9
4024,10.585501,114,10
4025,11.43081,114,11
4026,12.443047,114,12
4027,14.165737,114,13
4028,17.610695,114,14
4029,19.739761,114,15
4030,17.334675,114,16
4031,17.009197,114,17
4032,16.149738,114,18
4033,17.727497,114,19
4034,17.93995,114,20
4035,19.721262,114,21
4036,18.36226,114,22
4037,0.0,114,58
4038,0.0,115,1
4039,0.0,115,2
4040,0.0,115,3
4041,0.0,115,4
4042,0.0,115,5
4043,0.0,115,6
4044,0.0,115,7
4045,0.0,115,8
4046,0.0,115,9
4047,0.0,115,10
4048,0.0,115,11
4049,0.0,115,12
4050,0.0,115,13
4051,0.0,115,14
4052,0.0,115,15
4053,0.0,115,16
4054,0.0,115,17
4055,0.0,115,18
4056,0.0,115,19
4057,0.0,115,20
4058,0.0,115,21
4059,0.0,115,22
4060,12.335087,116,23
4061,11.651081,116,24
4062,8.7938595,116,25
4063,8.451984,116,26
4064,7.6118827,116,27
4065,6.8364344,116,28
4066,7.1661816,116,29
4067,6.9147363,116,30
4068,4.894682,116,31
4069,6.03098,116,32
4070,6.3732066,116,33
4071,6.1613503,116,34
4072,5.355945,116,35
4073,4.956838,116,36
4074,5.5059476,116,37
4075,6.194887,116,38
4076,6.2369404,116,39
4077,6.7352734,116,40
4078,6.9266505,116,41
4079,5.621934,116,42
4080,6.3616724,116,43
4081,6.29662,116,44
4082,5.851933,116,45
4083,6.5230265,116,46
4084,6.458432,116,47
4085,5.605645,116,48
4086,5.9171295,116,49
4087,5.080175,116,50
4088,5.6661205,116,51
4089,4.097034,116,52
4090,4.652009,116,53
4091,4.532676,116,54
4092,4.9516325,116,55
4093,5.170876,116,56
4094,4.8562875,116,57
4095,4.8274536,116,1
4096,4.716366,116,2
4097,4.702637,116,3
4098,5.3320413,116,4
4099,5.25767,116,5
4100,4.790323,116,6
4101,5.3090086,116,7
4102,4.7619534,116,8
4103,4.830859,116,9
4104,5.021396,116,10
4105,5.684884,116,11
4106,5.733157,116,12
4107,5.6502047,116,13
4108,6.1299677,116,14
4109,6.9359174,116,15
4110,8.068797,116,16
4111,7.9758606,116,17
4112,8.634004,116,18
4113,9.322305,116,19
4114,9.565927,116,20
4115,11.155339,116,21
4116,11.428995,116,22
4117,0.0,117,54
4118,0.0,117,55
4119,0.0,117,56
4120,0.0,117,57
4121,0.0,117,1
4122,0.0,117,2
4123,0.0,117,3
4124,0.0,117,4
4125,0.0,117,5
4126,0.0,117,6
4127,0.0,117,7
4128,0.0,117,8
4129,0.0,117,9
4130,0.0,117,10
4131,0.0,117,11
4132,0.0,117,12
4133,0.0,117,13
4134,0.0,117,14
4135,0.0,117,15
4136,0.0,117,16
4137,0.0,117,17
4138,0.0,117,18
4139,0.0,117,19
4140,0.0,117,20
4141,0.0,117,21
4142,0.0,117,22
4143,1.9355252,118,43
4144,1.7365297,118,44
4145,2.035726,118,45
4146,2.3956873,118,46
4147,2.5382574,118,47
4148,2.534389,118,48
4149,2.4798362,118,49
4150,2.3956668,118,50
4151,3.0152724,118,51
4152,4.0728307,118,52
4153,4.114585,118,53
4154,4.1591706,118,54
4155,4.181545,118,55
4156,4.1937065,118,56
4157,4.455529,118,57
4158,6.0228243,118,1
4159,5.704264,118,2
4160,6.120414,118,3
4161,5.3825555,118,4
4162,4.701576,118,5
4163,4.4324117,118,6
4164,4.047025,118,7
4165,3.8181744,118,8
4166,3.2849119,118,9
4167,3.3547347,118,10
4168,3.6240573,118,11
4169,3.1190946,118,12
4170,2.8572173,118,13
4171,2.8628833,118,14
4172,2.982452,118,15
4173,3.5664272,118,16
4174,4.4041133,118,17
4175,4.0426664,118,18
4176,3.3888385,118,19
4177,3.468928,118,20
4178,3.9000363,118,21
4179,3.988574,118,22
4180,0.0,119,1
4181,0.0,119,2
4182,0.0,119,3
4183,0.0,119,4
4184,0.0,119,5
4185,0.0,119,6
4186,0.0,119,7
4187,0.0,119,8
4188,0.0,119,9
4189,0.0,119,10
4190,0.0,119,11
4191,0.0,119,12
4192,0.0,119,13
4193,0.0,119,14
4194,0.0,119,15
4195,0.0,119,16
4196,0.0,119,17
4197,0.0,119,18
4198,0.0,119,19
4199,0.0,119,20
4200,0.0,119,21
4201,0.0,119,22
4202,0.0,120,1
4203,0.0,120,2
4204,0.0,120,3
4205,0.0,120,4
4206,0.0,120,5
4207,0.0,120,6
4208,0.0,120,7
4209,0.0,120,8
4210,0.0,120,9
4211,0.0,120,10
4212,0.0,120,11
4213,0.0,120,12
4214,0.0,120,13
4215,0.0,120,14
4216,0.0,120,15
4217,0.0,120,16
4218,0.0,120,17
4219,0.0,120,18
4220,0.0,120,19
4221,0.0,120,20
4222,0.0,120,21
4223,0.0,120,22
4224,0.0,121,1
4225,0.0,121,2
4226,0.0,121,3
4227,0.0,121,4
4228,0.0,121,5
4229,0.0,121,6
4230,0.0,121,7
4231,0.0,121,8
4232,0.0,121,9
4233,0.0,121,10
4234,0.0,121,11
4235,0.0,121,12
4236,0.0,121,13
4237,0.0,121,14
4238,0.0,121,15
4239,0.0,121,16
4240,0.0,121,17
4241,0.0,121,18
4242,0.0,121,19
4243,0.0,121,20
4244,0.0,121,21
4245,0.0,122,23
4246,0.0,122,24
4247,0.0,122,25
4248,0.0,122,26
4249,0.0,122,27
4250,0.0,122,28
4251,0.0,122,29
4252,0.0,122,30
4253,0.0,122,31
4254,0.0,122,32
4255,0.0,122,33
4256,0.0,122,34
4257,0.0,122,35
4258,0.0,122,36
4259,0.0,122,37
4260,0.0,122,38
4261,0.0,122,39
4262,0.0,122,40
4263,0.0,122,41
4264,0.0,122,42
4265,0.0,122,43
4266,0.0,122,44
4267,0.0,122,45
4268,0.0,122,46
4269,0.0,122,47
4270,0.0,122,48
4271,0.0,122,49
4272,0.0,122,50
4273,0.0,122,51
4274,0.0,122,52
4275,0.0,122,53
4276,0.0,122,54
4277,0.0,122,55
4278,0.0,122,56
4279,0.0,122,57
4280,0.0,122,1
4281,0.0,122,2
4282,0.0,122,3
4283,0.0,122,4
4284,0.0,122,5
4285,0.0,122,6
4286,0.0,122,7
4287,0.0,122,8
4288,0.0,122,9
4289,0.0,122,10
4290,0.0,122,11
4291,0.0,122,12
4292,0.0,122,13
4293,0.00011575123,122,14
4294,0.0020358341,122,15
4295,0.003018346,122,16
4296,0.029127507,122,17
4297,0.040029116,122,18
4298,0.03133408,122,19
4299,0.034184188,122,20
4300,0.036519468,122,21
4301,0.0,122,22
4302,0.0,123,1
4303,0.0,123,2
4304,0.0,123,3
4305,0.0,123,4
4306,0.0,123,5
4307,0.0,123,6
4308,0.0,123,7
4309,0.0,123,8
4310,0.0,123,9
4311,0.0,123,10
4312,0.0,123,11
4313,0.0,123,12
4314,0.0,123,13
4315,0.0,123,14
4316,0.0,123,15
4317,0.0,123,16
4318,0.0,123,17
4319,0.0,123,18
4320,0.0,123,19
4321,0.0,123,20
4322,0.0,123,21
4323,0.0,123,22
4324,0.0,124,1
4325,0.0,124,2
4326,0.0,124,3
4327,0.0,124,4
4328,0.0,124,5
4329,0.0,124,6
4330,0.0,124,7
4331,0.0,124,8
4332,0.0,124,9
4333,0.0,124,10
4334,0.0,124,11
4335,0.0,124,12
4336,0.0,124,13
4337,0.0,124,14
4338,0.0,124,15
4339,0.0,124,16
4340,0.0,124,17
4341,0.0,124,18
4342,0.0,124,19
4343,0.0,124,20
4344,0.0,124,21
4345,0.0,124,22
4346,0.0,125,1
4347,0.0,125,2
4348,0.0,125,3
4349,0.0,125,4
4350,0.0,125,5
4351,0.0,125,6
4352,0.0,125,7
4353,0.0,125,8
4354,0.0,125,9
4355,0.0,125,10
4356,0.0,125,11
4357,0.0,125,12
4358,0.0,125,13
4359,0.0,125,14
4360,0.0,125,15
4361,0.0,125,16
4362,0.0,125,17
4363,0.0,125,18
4364,0.0,125,19
4365,0.0,125,20
4366,0.0,125,21
4367,0.0,125,22
4368,8.286785,126,43
4369,8.983883,126,44
4370,12.136782,126,45
4371,10.432146,126,46
4372,12.539953,126,47
4373,15.375504,126,48
4374,12.153859,126,49
4375,13.070239,126,50
4376,17.300793,126,51
4377,20.52125,126,52
4378,19.486258,126,53
4379,13.271234,126,54
4380,20.917948,126,55
4381,28.085608,126,56
4382,21.13872,126,57
4383,22.118162,126,1
4384,20.512127,126,2
4385,17.687973,126,3
4386,16.751474,126,4
4387,20.242414,126,5
4388,20.853584,126,6
4389,17.836657,126,7
4390,17.445015,126,8
4391,19.558802,126,9
4392,22.685837,126,10
4393,20.36604,126,11
4394,19.268509,126,12
4395,24.73715,126,13
4396,22.284588,126,14
4397,19.171963,126,15
4398,18.8834,126,16
4399,21.902061,126,17
4400,30.69509,126,18
4401,22.432663,126,19
4402,19.92988,126,20
4403,24.768972,126,21
4404,23.917372,126,22
4405,0.0,126,58
4406,0.0,127,1
4407,0.0,127,2
4408,0.0,127,3
4409,0.0,127,4
4410,0.0,127,5
4411,0.0,127,6
4412,0.0,127,7
4413,0.0,127,8
4414,0.0,127,9
4415,0.0,127,10
4416,0.0,127,11
4417,0.0,127,12
4418,0.0,127,13
4419,0.0,127,14
4420,0.0,127,15
4421,0.0,127,16
4422,0.0,127,17
4423,0.0,127,18
4424,0.0,127,19
4425,0.0,127,20
4426,0.0,127,21
4427,0.0,127,22
4428,0.0,128,1
4429,0.0,128,2
4430,0.0,128,3
4431,0.0,128,4
4432,0.0,128,5
4433,0.0,128,6
4434,0.0,128,7
4435,0.0,128,8
4436,0.0,128,9
4437,0.0,128,10
4438,0.0,128,11
4439,0.0,128,12
4440,0.0,128,13
4441,0.0,128,14
4442,0.0,128,15
4443,0.0,128,16
4444,0.0,128,17
4445,0.0,128,18
4446,0.0,128,19
4447,0.0,128,20
4448,0.0,128,21
4449,0.0,128,22
4450,0.0,129,1
4451,0.0,129,2
4452,0.0,129,3
4453,0.0,129,4
4454,0.0,129,5
4455,0.0,129,6
4456,0.0,129,7
4457,0.0,129,8
4458,0.0,129,9
4459,0.0,129,10
4460,0.0,129,11
4461,0.0,129,12
4462,0.0,129,13
4463,0.0,129,14
4464,0.0,129,15
4465,0.0,129,16
4466,0.0,129,17
4467,0.0,129,18
4468,0.0,129,19
4469,0.0,129,20
4470,0.0,129,21
4471,0.0,129,22
4472,0.0,130,1
4473,0.0,130,2
4474,0.0,130,3
4475,0.0,130,4
4476,0.0,130,5
4477,0.0,130,6
4478,0.0,130,7
4479,0.0,130,8
4480,0.0,130,9
4481,0.0,130,10
4482,0.0,130,11
4483,0.0,130,12
4484,0.0,130,13
4485,0.0,130,14
4486,0.0,130,15
4487,0.0,130,16
4488,0.0,130,17
4489,0.0,130,18
4490,0.0,130,19
4491,0.0,130,20
4492,0.0,130,21
4493,0.0,130,22
4494,0.6436673,131,43
4495,0.68190074,131,44
4496,0.6134985,131,45
4497,0.62018806,131,46
4498,0.57254976,131,47
4499,0.60637385,131,48
4500,0.46828854,131,49
4501,0.70343685,131,50
4502,1.1366833,131,51
4503,1.5146508,131,52
4504,1.1186972,131,53
4505,0.898502,131,54
4506,0.8816193,131,55
4507,1.1615424,131,56
4508,1.386784,131,57
4509,1.2857236,131,1
4510,1.0550188,131,2
4511,1.0718007,131,3
4512,0.94520015,131,4
4513,1.1986761,131,5
4514,1.4099654,131,6
4515,1.3948395,131,7
4516,1.6962823,131,8
4517,1.7692844,131,9
4518,2.186495,131,10
4519,3.9403253,131,11
4520,4.594768,131,12
4521,4.8736596,131,13
4522,6.826762,131,14
4523,7.0076375,131,15
4524,7.4305215,131,16
4525,8.9710455,131,17
4526,10.216778,131,18
4527,8.702936,131,19
4528,9.697966,131,20
4529,10.144763,131,21
4530,9.490351,131,22
4531,0.0,131,58
4532,0.0,132,1
4533,0.0,132,2
4534,0.0,132,3
4535,0.0,132,4
4536,0.0,132,5
4537,0.0,132,6
4538,0.0,132,7
4539,0.0,132,8
4540,0.0,132,9
4541,0.0,132,10
4542,0.0,132,11
4543,0.0,132,12
4544,0.0,132,13
4545,0.0,132,14
4546,0.0,132,15
4547,0.0,132,16
4548,0.0,132,17
4549,0.0,132,18
4550,0.0,132,19
4551,0.0,132,20
4552,0.0,132,21
4553,0.0,132,22
4554,8.10957,133,23
4555,7.9973116,133,24
4556,8.505275,133,25
4557,9.266727,133,26
4558,9.516994,133,27
4559,9.870375,133,28
4560,9.800651,133,29
4561,9.375169,133,30
4562,9.139721,133,31
4563,8.678183,133,32
4564,9.044274,133,33
4565,9.08003,133,34
4566,9.055832,133,35
4567,10.569523,133,36
4568,9.617565,133,37
4569,9.718476,133,38
4570,9.626466,133,39
4571,8.509579,133,40
4572,7.894793,133,41
4573,8.204381,133,42
4574,4.872651,133,43
4575,4.8405943,133,44
4576,4.6551576,133,45
4577,4.949453,133,46
4578,5.1484327,133,47
4579,4.929366,133,48
4580,5.1763687,133,49
4581,5.238674,133,50
4582,5.683431,133,51
4583,6.012462,133,52
4584,5.6988525,133,53
4585,5.5145593,133,54
4586,5.0545955,133,55
4587,5.9053106,133,56
4588,5.705437,133,57
4589,5.197896,133,1
4590,5.124023,133,2
4591,4.861276,133,3
4592,4.893047,133,4
4593,5.5462184,133,5
4594,5.3810964,133,6
4595,5.7553415,133,7
4596,5.7296853,133,8
4597,5.3192363,133,9
4598,5.2029486,133,10
4599,5.317025,133,11
4600,5.6120405,133,12
4601,5.2002983,133,13
4602,6.032141,133,14
4603,5.936752,133,15
4604,5.766291,133,16
4605,5.848174,133,17
4606,6.348325,133,18
4607,6.516345,133,19
4608,7.0110745,133,20
4609,7.687888,133,21
4610,7.670769,133,22
4611,0.6112312,134,23
4612,0.57401013,134,24
4613,0.65776145,134,25
4614,0.621158,134,26
4615,0.50225776,134,27
4616,0.53466296,134,28
4617,0.31431046,134,29
4618,0.35941935,134,30
4619,0.2993406,134,31
4620,0.4354034,134,32
4621,0.45285678,134,33
4622,0.2848827,134,34
4623,0.69326395,134,35
4624,0.6544174,134,36
4625,0.69214594,134,37
4626,0.77743924,134,38
4627,0.99061763,134,39
4628,0.9594649,134,40
4629,1.0039245,134,41
4630,1.0007658,134,42
4631,0.81546617,134,43
4632,0.9784458,134,44
4633,1.227454,134,45
4634,1.1297141,134,46
4635,0.7626809,134,47
4636,0.66460145,134,48
4637,0.7338108,134,49
4638,0.61074954,134,50
4639,0.6041135,134,51
4640,0.77528125,134,52
4641,0.9501822,134,53
4642,0.6496767,134,54
4643,0.90255505,134,55
4644,1.2946181,134,56
4645,1.0463187,134,57
4646,1.3703701,134,1
4647,1.2522311,134,2
4648,1.0301427,134,3
4649,0.91740716,134,4
4650,1.1120193,134,5
4651,1.1679211,134,6
4652,1.3908712,134,7
4653,1.5379573,134,8
4654,1.6481373,134,9
4655,1.6371243,134,10
4656,1.5543997,134,11
4657,1.4713187,134,12
4658,1.8497294,134,13
4659,2.304208,134,14
4660,2.5587912,134,15
4661,2.8418615,134,16
4662,3.052534,134,17
4663,3.8070426,134,18
4664,4.1558747,134,19
4665,4.7653427,134,20
4666,6.848767,134,21
4667,7.095166,134,22
4668,0.0,134,58
4669,0.0,135,1
4670,0.0,135,2
4671,0.0,135,3
4672,0.0,135,4
4673,0.0,135,5
4674,0.0,135,6
4675,0.0,135,7
4676,0.0,135,8
4677,0.0,135,9
4678,0.0,135,10
4679,0.0,135,11
4680,0.0,135,12
4681,0.0,135,13
4682,0.0,135,14
4683,0.0,135,15
4684,0.0,135,16
4685,0.0,135,17
4686,0.0,135,18
4687,0.0,135,19
4688,0.0,135,20
4689,0.0,135,21
4690,0.0,135,22
4691,0.0,136,1
4692,0.0,136,2
4693,0.0,136,3
4694,0.0,136,4
4695,0.0,136,5
4696,0.0,136,6
4697,0.0,136,7
4698,0.0,136,8
4699,0.0,136,9
4700,0.0,136,10
4701,0.0,136,11
4702,0.0,136,12
4703,0.0,136,13
4704,0.0,136,14
4705,0.0,136,15
4706,0.0,136,16
4707,0.0,136,17
4708,0.0,136,18
4709,0.0,136,19
4710,0.0,136,20
4711,0.0,136,21
4712,0.0,136,22
4713,0.0,137,1
4714,0.0,137,2
4715,0.0,137,3
4716,0.0,137,4
4717,0.0,137,5
4718,0.0,137,6
4719,0.0,137,7
4720,0.0,137,8
4721,0.0,137,9
4722,0.0,137,10
4723,0.0,137,11
4724,0.0,137,12
4725,0.0,137,13
4726,0.0,137,14
4727,0.0,137,15
4728,0.0,137,16
4729,0.0,137,17
4730,0.0,137,18
4731,0.0,137,19
4732,0.0,137,20
4733,0.0,137,21
4734,0.0,137,22
4735,5.2461205,138,23
4736,5.346494,138,24
4737,5.2158365,138,25
4738,5.5935698,138,26
4739,6.4295335,138,27
4740,8.029954,138,28
4741,6.2558084,138,29
4742,6.1961727,138,30
4743,5.6462393,138,31
4744,5.05663,138,32
4745,4.8979263,138,33
4746,4.137609,138,34
4747,2.869305,138,35
4748,2.539179,138,36
4749,2.6952224,138,37
4750,3.290119,138,38
4751,3.5273147,138,39
4752,3.1702034,138,40
4753,3.2134163,138,41
4754,5.8833213,138,42
4755,6.4829683,138,43
4756,6.458532,138,44
4757,7.548476,138,45
4758,8.279656,138,46
4759,6.8369017,138,47
4760,4.9409094,138,48
4761,4.358415,138,49
4762,3.7214777,138,50
4763,4.1896806,138,51
4764,5.2703333,138,52
4765,4.6203055,138,53
4766,3.4503624,138,54
4767,2.3939245,138,55
4768,2.6601143,138,56
4769,4.2179785,138,57
4770,3.6813028,138,1
4771,3.139982,138,2
4772,2.5937574,138,3
4773,2.2532132,138,4
4774,2.3197203,138,5
4775,2.2862065,138,6
4776,2.3655074,138,7
4777,2.1384602,138,8
4778,2.624564,138,9
4779,2.6226811,138,10
4780,2.3254187,138,11
4781,2.8593705,138,12
4782,2.9071403,138,13
4783,3.3195534,138,14
4784,3.5630174,138,15
4785,3.6460347,138,16
4786,4.848279,138,17
4787,6.291511,138,18
4788,6.2534175,138,19
4789,6.1784086,138,20
4790,7.1631722,138,21
4791,8.059835,138,22
4792,0.0,139,1
4793,0.0,139,2
4794,0.0,139,3
4795,0.0,139,4
4796,0.0,139,5
4797,0.0,139,6
4798,0.0,139,7
4799,0.0,139,8
4800,0.0,139,9
4801,0.0,139,10
4802,0.0,139,11
4803,0.0,139,12
4804,0.0,139,13
4805,0.0,139,14
4806,0.0,139,15
4807,0.0,139,16
4808,0.0,139,17
4809,0.0,139,18
4810,0.0,139,19
4811,0.0,139,20
4812,0.0,139,21
4813,0.0,139,22
4814,0.0,140,1
4815,0.0,140,2
4816,0.0,140,3
4817,0.0,140,4
4818,0.0,140,5
4819,0.0,140,6
4820,0.0,140,7
4821,0.0,140,8
4822,0.0,140,9
4823,0.0,140,10
4824,0.0,140,11
4825,0.0,140,12
4826,0.0,140,13
4827,0.0,140,14
4828,0.0,140,15
4829,0.0,140,16
4830,0.0,140,17
4831,0.0,140,18
4832,0.0,140,19
4833,0.0,140,20
4834,0.0,140,21
4835,0.0,140,22
4836,0.0,141,48
4837,0.0,141,49
4838,0.0,141,50
4839,0.0,141,51
4840,0.0,141,52
4841,0.0,141,53
4842,0.0,141,54
4843,0.0,141,55
4844,0.0,141,56
4845,0.0,141,57
4846,0.0,141,1
4847,0.0,141,2
4848,0.0,141,3
4849,0.0,141,4
4850,0.0,141,5
4851,0.0,141,6
4852,0.0,141,7
4853,0.0,141,8
4854,0.0,141,9
4855,0.0,141,10
4856,0.0,141,11
4857,0.0,141,12
4858,0.0,141,13
4859,0.0,141,14
4860,0.0,141,15
4861,0.0,141,16
4862,0.0,141,17
4863,0.0,141,18
4864,0.0,141,19
4865,0.0,141,20
4866,0.0,141,21
4867,0.0,141,22
4868,0.0,141,58
4869,0.0,142,1
4870,0.0,142,2
4871,0.0,142,3
4872,0.0,142,4
4873,0.0,142,5
4874,0.0,142,6
4875,0.0,142,7
4876,0.0,142,8
4877,0.0,142,9
4878,0.0,142,10
4879,0.0,142,11
4880,0.0,142,12
4881,0.0,142,13
4882,0.0,142,14
4883,0.0,142,15
4884,0.0,142,16
4885,0.0,142,17
4886,0.0,142,18
4887,0.0,142,19
4888,0.0,142,20
4889,0.0,142,21
4890,0.0,142,22
4891,0.0,143,1
4892,0.0,143,2
4893,0.0,143,3
4894,0.0,143,4
4895,0.0,143,5
4896,0.0,143,6
4897,0.0,143,7
4898,0.0,143,8
4899,0.0,143,9
4900,0.0,143,10
4901,0.0,143,11
4902,0.0,143,12
4903,0.0,143,13
4904,0.0,143,14
4905,0.0,143,15
4906,0.0,143,16
4907,0.0,143,17
4908,0.0,143,18
4909,0.0,143,19
4910,0.0,143,20
4911,0.0,143,21
4912,0.0,143,22
4913,0.0,144,1
4914,0.0,144,2
4915,0.0,144,3
4916,0.0,144,4
4917,0.0,144,5
4918,0.0,144,6
4919,0.0,144,7
4920,0.0,144,8
4921,0.0,144,9
4922,0.0,144,10
4923,0.0,144,11
4924,0.0,144,12
4925,0.0,144,13
4926,0.0,144,14
4927,0.0,144,15
4928,0.0,144,16
4929,0.0,144,17
4930,0.0,144,18
4931,0.0,144,19
4932,0.0,144,20
4933,0.0,144,21
4934,0.0,144,22
4935,8.934723,145,23
4936,9.63311,145,24
4937,10.291331,145,25
4938,10.842834,145,26
4939,10.4753,145,27
4940,10.981713,145,28
4941,10.142725,145,29
4942,9.780027,145,30
4943,9.648298,145,31
4944,9.094654,145,32
4945,7.7844524,145,33
4946,8.30845,145,34
4947,8.738277,145,35
4948,6.597964,145,36
4949,6.7473717,145,37
4950,5.803558,145,38
4951,7.5373626,145,39
4952,6.8430967,145,40
4953,6.308686,145,41
4954,6.8312964,145,42
4955,7.82051,145,43
4956,6.596592,145,44
4957,6.1185946,145,45
4958,6.7846127,145,46
4959,7.2933803,145,47
4960,6.8308434,145,48
4961,6.324605,145,49
4962,7.251022,145,50
4963,7.209392,145,51
4964,5.4481173,145,52
4965,7.1109824,145,53
4966,7.601215,145,54
4967,6.423585,145,55
4968,5.862017,145,56
4969,7.305536,145,57
4970,7.1508975,145,1
4971,6.3393073,145,2
4972,5.4490385,145,3
4973,4.6524553,145,4
4974,5.303242,145,5
4975,5.473337,145,6
4976,5.5860863,145,7
4977,5.209547,145,8
4978,6.696116,145,9
4979,4.9565783,145,10
4980,6.283124,145,11
4981,5.886854,145,12
4982,5.4620795,145,13
4983,5.06007,145,14
4984,6.727102,145,15
4985,6.0522633,145,16
4986,6.1314926,145,17
4987,6.372722,145,18
4988,6.939361,145,19
4989,7.0507708,145,20
4990,9.475372,145,21
4991,10.514754,145,22
4992,30.39457,146,23
4993,30.796164,146,24
4994,29.214733,146,25
4995,29.366556,146,26
4996,30.493282,146,27
4997,32.44628,146,28
4998,30.467072,146,29
4999,30.095858,146,30
5000,29.142452,146,31
5001,27.900394,146,32
5002,32.271954,146,33
5003,31.752153,146,34
5004,30.684801,146,35
5005,27.682676,146,36
5006,28.144175,146,37
5007,28.319717,146,38
5008,28.218985,146,39
5009,30.253426,146,40
5010,28.85624,146,41
5011,31.710825,146,42
5012,32.033,146,43
5013,33.288555,146,44
5014,32.6252,146,45
5015,31.55033,146,46
5016,35.659252,146,47
5017,34.56066,146,48
5018,35.46757,146,49
5019,37.48953,146,50
5020,35.667168,146,51
5021,35.059616,146,52
5022,37.58183,146,53
5023,37.594368,146,54
5024,35.26089,146,55
5025,35.773834,146,56
5026,35.74486,146,57
5027,35.483055,146,1
5028,35.432236,146,2
5029,30.723997,146,3
5030,29.391506,146,4
5031,30.813004,146,5
5032,31.654406,146,6
5033,30.919579,146,7
5034,27.637726,146,8
5035,26.890867,146,9
5036,25.186485,146,10
5037,23.82759,146,11
5038,22.858438,146,12
5039,20.70605,146,13
5040,21.011396,146,14
5041,21.218956,146,15
5042,21.55557,146,16
5043,22.2828,146,17
