,Entity,Code,Year,Solar Capacity,country_id,continent_id,year_id
1247,South America,,1996,0.0,210,7,32
1248,South America,,1997,0.0,210,7,33
1249,South America,,1998,0.0,210,7,34
1250,South America,,1999,0.0,210,7,35
1251,South America,,2000,2.5e-05,210,7,36
1252,South America,,2001,6.2e-05,210,7,37
1253,South America,,2002,6.2e-05,210,7,38
1254,South America,,2003,0.00074200004,210,7,39
1255,South America,,2004,0.000744,210,7,40
1256,South America,,2005,0.000744,210,7,41
1257,South America,,2006,0.000744,210,7,42
1258,South America,,2007,0.000744,210,7,43
1259,South America,,2008,0.00079,210,7,44
1260,South America,,2009,0.00084000003,210,7,45
1261,South America,,2010,0.00088,210,7,46
1262,South America,,2011,0.007349,210,7,47
1263,South America,,2012,0.01486,210,7,48
1264,South America,,2013,0.035785,210,7,49
1265,South America,,2014,0.249949,210,7,50
1266,South America,,2015,0.630185,210,7,51
1267,South America,,2016,1.261595,210,7,52
1268,South America,,2017,3.024593,210,7,53
1269,South America,,2018,4.763258,210,7,54
1270,South America,,2019,7.709,210,7,55
1271,South America,,2020,11.84873,210,7,56
1272,South America,,2021,18.486299,210,7,57
1273,South Korea,KOR,1996,0.0,211,6,32
1274,South Korea,KOR,1997,0.0,211,6,33
1275,South Korea,KOR,1998,0.0,211,6,34
1276,South Korea,KOR,1999,0.0,211,6,35
1277,South Korea,KOR,2000,0.004,211,6,36
1278,South Korea,KOR,2001,0.005,211,6,37
1279,South Korea,KOR,2002,0.005,211,6,38
1280,South Korea,KOR,2003,0.006,211,6,39
1281,South Korea,KOR,2004,0.009,211,6,40
1282,South Korea,KOR,2005,0.014,211,6,41
1283,South Korea,KOR,2006,0.036,211,6,42
1284,South Korea,KOR,2007,0.081,211,6,43
1285,South Korea,KOR,2008,0.357,211,6,44
1286,South Korea,KOR,2009,0.524,211,6,45
1287,South Korea,KOR,2010,0.65,211,6,46
1288,South Korea,KOR,2011,0.73,211,6,47
1289,South Korea,KOR,2012,1.024,211,6,48
1290,South Korea,KOR,2013,1.555,211,6,49
1291,South Korea,KOR,2014,2.481,211,6,50
1292,South Korea,KOR,2015,3.615,211,6,51
1293,South Korea,KOR,2016,4.502,211,6,52
1294,South Korea,KOR,2017,5.835,211,6,53
1295,South Korea,KOR,2018,8.099,211,6,54
1296,South Korea,KOR,2019,11.952,211,6,55
1297,South Korea,KOR,2020,14.574791,211,6,56
1298,South Korea,KOR,2021,18.160574,211,6,57
1299,South and Central America (BP),,1996,0.0,213,7,32
1300,South and Central America (BP),,1997,0.0,213,7,33
1301,South and Central America (BP),,1998,0.0,213,7,34
1302,South and Central America (BP),,1999,0.002,213,7,35
1303,South and Central America (BP),,2000,0.004522,213,7,36
1304,South and Central America (BP),,2001,0.007367,213,7,37
1305,South and Central America (BP),,2002,0.0096709999999999,213,7,38
1306,South and Central America (BP),,2003,0.01242,213,7,39
1307,South and Central America (BP),,2004,0.014613,213,7,40
1308,South and Central America (BP),,2005,0.017013,213,7,41
1309,South and Central America (BP),,2006,0.022773,213,7,42
1310,South and Central America (BP),,2007,0.028982,213,7,43
1311,South and Central America (BP),,2008,0.037997,213,7,44
1312,South and Central America (BP),,2009,0.062194,213,7,45
1313,South and Central America (BP),,2010,0.119739,213,7,46
1314,South and Central America (BP),,2011,0.188162,213,7,47
1315,South and Central America (BP),,2012,0.3655029999999999,213,7,48
1316,South and Central America (BP),,2013,0.479338,213,7,49
1317,South and Central America (BP),,2014,0.807515,213,7,50
1318,South and Central America (BP),,2015,1.902919,213,7,51
1319,South and Central America (BP),,2016,2.756455,213,7,52
1320,South and Central America (BP),,2017,5.282814999999999,213,7,53
1321,South and Central America (BP),,2018,7.508274,213,7,54
1322,South and Central America (BP),,2019,11.024064,213,7,55
1323,South and Central America (BP),,2020,15.544097,213,7,56
1324,South and Central America (BP),,2021,22.816424,213,7,57
1325,Spain,ESP,1996,0.001,214,5,32
1326,Spain,ESP,1997,0.001,214,5,33
1327,Spain,ESP,1998,0.001,214,5,34
1328,Spain,ESP,1999,0.002,214,5,35
1329,Spain,ESP,2000,0.01,214,5,36
1330,Spain,ESP,2001,0.013,214,5,37
1331,Spain,ESP,2002,0.017,214,5,38
1332,Spain,ESP,2003,0.022,214,5,39
1333,Spain,ESP,2004,0.033,214,5,40
1334,Spain,ESP,2005,0.052,214,5,41
1335,Spain,ESP,2006,0.13,214,5,42
1336,Spain,ESP,2007,0.494,214,5,43
1337,Spain,ESP,2008,3.384,214,5,44
1338,Spain,ESP,2009,3.423,214,5,45
1339,Spain,ESP,2010,3.873,214,5,46
1340,Spain,ESP,2011,4.283,214,5,47
1341,Spain,ESP,2012,4.569,214,5,48
1342,Spain,ESP,2013,4.69,214,5,49
1343,Spain,ESP,2014,4.697,214,5,50
1344,Spain,ESP,2015,4.704,214,5,51
1345,Spain,ESP,2016,4.713,214,5,52
1346,Spain,ESP,2017,4.723,214,5,53
1347,Spain,ESP,2018,4.763607,214,5,54
1348,Spain,ESP,2019,8.839253000000001,214,5,55
1349,Spain,ESP,2020,10.285477,214,5,56
1350,Spain,ESP,2021,13.648477000000002,214,5,57
1351,Sweden,SWE,1996,0.002,218,5,32
1352,Sweden,SWE,1997,0.002,218,5,33
1353,Sweden,SWE,1998,0.002,218,5,34
1354,Sweden,SWE,1999,0.003,218,5,35
1355,Sweden,SWE,2000,0.003,218,5,36
1356,Sweden,SWE,2001,0.003,218,5,37
1357,Sweden,SWE,2002,0.003,218,5,38
1358,Sweden,SWE,2003,0.004,218,5,39
1359,Sweden,SWE,2004,0.004,218,5,40
1360,Sweden,SWE,2005,0.004,218,5,41
1361,Sweden,SWE,2006,0.005,218,5,42
1362,Sweden,SWE,2007,0.006,218,5,43
1363,Sweden,SWE,2008,0.008,218,5,44
1364,Sweden,SWE,2009,0.009,218,5,45
1365,Sweden,SWE,2010,0.011,218,5,46
1366,Sweden,SWE,2011,0.012,218,5,47
1367,Sweden,SWE,2012,0.024,218,5,48
1368,Sweden,SWE,2013,0.043,218,5,49
1369,Sweden,SWE,2014,0.06,218,5,50
1370,Sweden,SWE,2015,0.104,218,5,51
1371,Sweden,SWE,2016,0.153,218,5,52
1372,Sweden,SWE,2017,0.244,218,5,53
1373,Sweden,SWE,2018,0.428,218,5,54
1374,Sweden,SWE,2019,0.714,218,5,55
1375,Sweden,SWE,2020,1.107,218,5,56
1376,Sweden,SWE,2021,1.5774,218,5,57
1377,Switzerland,CHE,1996,0.008,219,5,32
1378,Switzerland,CHE,1997,0.01,219,5,33
1379,Switzerland,CHE,1998,0.012,219,5,34
1380,Switzerland,CHE,1999,0.013,219,5,35
1381,Switzerland,CHE,2000,0.016,219,5,36
1382,Switzerland,CHE,2001,0.018,219,5,37
1383,Switzerland,CHE,2002,0.02,219,5,38
1384,Switzerland,CHE,2003,0.022,219,5,39
1385,Switzerland,CHE,2004,0.024,219,5,40
1386,Switzerland,CHE,2005,0.028,219,5,41
1387,Switzerland,CHE,2006,0.03,219,5,42
1388,Switzerland,CHE,2007,0.037,219,5,43
1389,Switzerland,CHE,2008,0.049,219,5,44
1390,Switzerland,CHE,2009,0.079,219,5,45
1391,Switzerland,CHE,2010,0.125,219,5,46
1392,Switzerland,CHE,2011,0.223,219,5,47
1393,Switzerland,CHE,2012,0.437,219,5,48
1394,Switzerland,CHE,2013,0.756,219,5,49
1395,Switzerland,CHE,2014,1.061,219,5,50
1396,Switzerland,CHE,2015,1.394,219,5,51
1397,Switzerland,CHE,2016,1.664,219,5,52
1398,Switzerland,CHE,2017,1.906,219,5,53
1399,Switzerland,CHE,2018,2.173,219,5,54
1400,Switzerland,CHE,2019,2.498,219,5,55
1401,Switzerland,CHE,2020,2.97339,219,5,56
1402,Switzerland,CHE,2021,3.44878,219,5,57
1403,Taiwan,TWN,1996,0.0,221,6,32
1404,Taiwan,TWN,1997,0.0,221,6,33
1405,Taiwan,TWN,1998,0.0,221,6,34
1406,Taiwan,TWN,1999,0.0,221,6,35
1407,Taiwan,TWN,2000,0.0001,221,6,36
1408,Taiwan,TWN,2001,0.0002,221,6,37
1409,Taiwan,TWN,2002,0.00033,221,6,38
1410,Taiwan,TWN,2003,0.00045,221,6,39
1411,Taiwan,TWN,2004,0.00057,221,6,40
1412,Taiwan,TWN,2005,0.00104,221,6,41
1413,Taiwan,TWN,2006,0.00141,221,6,42
1414,Taiwan,TWN,2007,0.00244,221,6,43
1415,Taiwan,TWN,2008,0.00558,221,6,44
1416,Taiwan,TWN,2009,0.00951,221,6,45
1417,Taiwan,TWN,2010,0.034555,221,6,46
1418,Taiwan,TWN,2011,0.129912,221,6,47
1419,Taiwan,TWN,2012,0.231281,221,6,48
1420,Taiwan,TWN,2013,0.4099379999999999,221,6,49
1421,Taiwan,TWN,2014,0.635951,221,6,50
1422,Taiwan,TWN,2015,0.884251,221,6,51
1423,Taiwan,TWN,2016,1.245055,221,6,52
1424,Taiwan,TWN,2017,1.767702,221,6,53
1425,Taiwan,TWN,2018,2.738119,221,6,54
1426,Taiwan,TWN,2019,4.149539,221,6,55
1427,Taiwan,TWN,2020,5.817205,221,6,56
1428,Taiwan,TWN,2021,7.700213,221,6,57
1429,Thailand,THA,1996,0.0,224,6,32
1430,Thailand,THA,1997,0.0,224,6,33
1431,Thailand,THA,1998,0.0,224,6,34
1432,Thailand,THA,1999,0.0,224,6,35
1433,Thailand,THA,2000,0.0,224,6,36
1434,Thailand,THA,2001,0.0,224,6,37
1435,Thailand,THA,2002,0.0,224,6,38
1436,Thailand,THA,2003,0.0,224,6,39
1437,Thailand,THA,2004,0.0,224,6,40
1438,Thailand,THA,2005,0.0,224,6,41
1439,Thailand,THA,2006,0.03041,224,6,42
1440,Thailand,THA,2007,0.03225,224,6,43
1441,Thailand,THA,2008,0.03235,224,6,44
1442,Thailand,THA,2009,0.037,224,6,45
1443,Thailand,THA,2010,0.0486,224,6,46
1444,Thailand,THA,2011,0.0787,224,6,47
1445,Thailand,THA,2012,0.3767,224,6,48
1446,Thailand,THA,2013,0.8235,224,6,49
1447,Thailand,THA,2014,1.2985,224,6,50
1448,Thailand,THA,2015,1.4196,224,6,51
1449,Thailand,THA,2016,2.4461,224,6,52
1450,Thailand,THA,2017,2.6972600000000004,224,6,53
1451,Thailand,THA,2018,2.96244,224,6,54
1452,Thailand,THA,2019,2.98262,224,6,55
1453,Thailand,THA,2020,2.98262,224,6,56
1454,Thailand,THA,2021,3.04362,224,6,57
1455,Turkey,TUR,1996,0.0,230,6,32
1456,Turkey,TUR,1997,0.0,230,6,33
1457,Turkey,TUR,1998,0.0,230,6,34
1458,Turkey,TUR,1999,0.0,230,6,35
1459,Turkey,TUR,2000,0.0001,230,6,36
1460,Turkey,TUR,2001,0.0003,230,6,37
1461,Turkey,TUR,2002,0.0006,230,6,38
1462,Turkey,TUR,2003,0.001,230,6,39
1463,Turkey,TUR,2004,0.0015,230,6,40
1464,Turkey,TUR,2005,0.002,230,6,41
1465,Turkey,TUR,2006,0.0025,230,6,42
1466,Turkey,TUR,2007,0.003,230,6,43
1467,Turkey,TUR,2008,0.0037,230,6,44
1468,Turkey,TUR,2009,0.0047,230,6,45
1469,Turkey,TUR,2010,0.0057,230,6,46
1470,Turkey,TUR,2011,0.0067,230,6,47
1471,Turkey,TUR,2012,0.0117,230,6,48
1472,Turkey,TUR,2013,0.0177,230,6,49
1473,Turkey,TUR,2014,0.04,230,6,50
1474,Turkey,TUR,2015,0.249,230,6,51
1475,Turkey,TUR,2016,0.833,230,6,52
1476,Turkey,TUR,2017,3.4207,230,6,53
1477,Turkey,TUR,2018,5.062608,230,6,54
1478,Turkey,TUR,2019,5.995155,230,6,55
1479,Turkey,TUR,2020,6.667355,230,6,56
1480,Turkey,TUR,2021,7.815555000000001,230,6,57
1481,Ukraine,UKR,1996,0.0,235,5,32
1482,Ukraine,UKR,1997,0.0,235,5,33
1483,Ukraine,UKR,1998,0.0,235,5,34
1484,Ukraine,UKR,1999,0.0,235,5,35
1485,Ukraine,UKR,2000,0.0,235,5,36
1486,Ukraine,UKR,2001,0.0,235,5,37
1487,Ukraine,UKR,2002,0.0,235,5,38
1488,Ukraine,UKR,2003,0.0,235,5,39
1489,Ukraine,UKR,2004,0.0,235,5,40
1490,Ukraine,UKR,2005,0.0,235,5,41
1491,Ukraine,UKR,2006,0.0,235,5,42
1492,Ukraine,UKR,2007,0.0,235,5,43
1493,Ukraine,UKR,2008,0.0,235,5,44
1494,Ukraine,UKR,2009,0.0,235,5,45
1495,Ukraine,UKR,2010,0.0025,235,5,46
1496,Ukraine,UKR,2011,0.1882,235,5,47
1497,Ukraine,UKR,2012,0.3716,235,5,48
1498,Ukraine,UKR,2013,0.7484,235,5,49
1499,Ukraine,UKR,2014,0.8191,235,5,50
1500,Ukraine,UKR,2015,0.8412000000000001,235,5,51
1501,Ukraine,UKR,2016,0.9547,235,5,52
1502,Ukraine,UKR,2017,1.2,235,5,53
1503,Ukraine,UKR,2018,2.002688,235,5,54
1504,Ukraine,UKR,2019,5.935688,235,5,55
1505,Ukraine,UKR,2020,7.331,235,5,56
1506,Ukraine,UKR,2021,8.062,235,5,57
1507,United Arab Emirates,ARE,1996,0.0,236,6,32
1508,United Arab Emirates,ARE,1997,0.0,236,6,33
1509,United Arab Emirates,ARE,1998,0.0,236,6,34
1510,United Arab Emirates,ARE,1999,0.0,236,6,35
1511,United Arab Emirates,ARE,2000,0.0,236,6,36
1512,United Arab Emirates,ARE,2001,0.0,236,6,37
1513,United Arab Emirates,ARE,2002,0.0,236,6,38
1514,United Arab Emirates,ARE,2003,0.0,236,6,39
1515,United Arab Emirates,ARE,2004,0.0,236,6,40
1516,United Arab Emirates,ARE,2005,0.0,236,6,41
1517,United Arab Emirates,ARE,2006,0.0,236,6,42
1518,United Arab Emirates,ARE,2007,0.0,236,6,43
1519,United Arab Emirates,ARE,2008,0.0,236,6,44
1520,United Arab Emirates,ARE,2009,0.010076,236,6,45
1521,United Arab Emirates,ARE,2010,0.010826,236,6,46
1522,United Arab Emirates,ARE,2011,0.012751,236,6,47
1523,United Arab Emirates,ARE,2012,0.0132059999999999,236,6,48
1524,United Arab Emirates,ARE,2013,0.025802,236,6,49
1525,United Arab Emirates,ARE,2014,0.033171,236,6,50
1526,United Arab Emirates,ARE,2015,0.033406,236,6,51
1527,United Arab Emirates,ARE,2016,0.040406,236,6,52
1528,United Arab Emirates,ARE,2017,0.255036,236,6,53
1529,United Arab Emirates,ARE,2018,0.498305,236,6,54
1530,United Arab Emirates,ARE,2019,1.81787,236,6,55
1531,United Arab Emirates,ARE,2020,2.205397,236,6,56
1532,United Arab Emirates,ARE,2021,2.605047,236,6,57
1533,United Kingdom,GBR,1996,0.0002,237,5,32
1534,United Kingdom,GBR,1997,0.0004,237,5,33
1535,United Kingdom,GBR,1998,0.0005,237,5,34
1536,United Kingdom,GBR,1999,0.0009,237,5,35
1537,United Kingdom,GBR,2000,0.002,237,5,36
1538,United Kingdom,GBR,2001,0.003,237,5,37
1539,United Kingdom,GBR,2002,0.004,237,5,38
1540,United Kingdom,GBR,2003,0.006,237,5,39
1541,United Kingdom,GBR,2004,0.008,237,5,40
1542,United Kingdom,GBR,2005,0.011,237,5,41
1543,United Kingdom,GBR,2006,0.014,237,5,42
1544,United Kingdom,GBR,2007,0.018,237,5,43
1545,United Kingdom,GBR,2008,0.023,237,5,44
1546,United Kingdom,GBR,2009,0.027,237,5,45
1547,United Kingdom,GBR,2010,0.095,237,5,46
1548,United Kingdom,GBR,2011,1.0,237,5,47
1549,United Kingdom,GBR,2012,1.753,237,5,48
1550,United Kingdom,GBR,2013,2.9370000000000003,237,5,49
1551,United Kingdom,GBR,2014,5.5280000000000005,237,5,50
1552,United Kingdom,GBR,2015,9.601219,237,5,51
1553,United Kingdom,GBR,2016,11.914,237,5,52
1554,United Kingdom,GBR,2017,12.76,237,5,53
1555,United Kingdom,GBR,2018,13.073,237,5,54
1556,United Kingdom,GBR,2019,13.346,237,5,55
1557,United Kingdom,GBR,2020,13.46248,237,5,56
1558,United Kingdom,GBR,2021,13.689,237,5,57
1559,United States,USA,1996,0.0139,238,2,32
1560,United States,USA,1997,0.0146,238,2,33
1561,United States,USA,1998,0.0152,238,2,34
1562,United States,USA,1999,0.0166,238,2,35
1563,United States,USA,2000,0.176,238,2,36
1564,United States,USA,2001,0.213,238,2,37
1565,United States,USA,2002,0.255,238,2,38
1566,United States,USA,2003,0.293,238,2,39
1567,United States,USA,2004,0.363,238,2,40
1568,United States,USA,2005,0.493,238,2,41
1569,United States,USA,2006,0.6980000000000001,238,2,42
1570,United States,USA,2007,0.974,238,2,43
1571,United States,USA,2008,1.153,238,2,44
1572,United States,USA,2009,1.614,238,2,45
1573,United States,USA,2010,2.9090000000000003,238,2,46
1574,United States,USA,2011,5.172,238,2,47
1575,United States,USA,2012,8.137,238,2,48
1576,United States,USA,2013,11.759,238,2,49
1577,United States,USA,2014,15.984,238,2,50
1578,United States,USA,2015,21.684,238,2,51
1579,United States,USA,2016,32.958,238,2,52
1580,United States,USA,2017,41.357,238,2,53
1581,United States,USA,2018,49.812,238,2,54
1582,United States,USA,2019,59.068,238,2,55
1583,United States,USA,2020,73.8137,238,2,56
1584,United States,USA,2021,93.713016,238,2,57
1585,Upper-middle-income countries,,1996,0.011,240,8,32
1586,Upper-middle-income countries,,1997,0.0155,240,8,33
1587,Upper-middle-income countries,,1998,0.021,240,8,34
1588,Upper-middle-income countries,,1999,0.029,240,8,35
1589,Upper-middle-income countries,,2000,0.047655003,240,8,36
1590,Upper-middle-income countries,,2001,0.053397,240,8,37
1591,Upper-middle-income countries,,2002,0.073207,240,8,38
1592,Upper-middle-income countries,,2003,0.084356995,240,8,39
1593,Upper-middle-income countries,,2004,0.094859,240,8,40
1594,Upper-middle-income countries,,2005,0.159959,240,8,41
1595,Upper-middle-income countries,,2006,0.209869,240,8,42
1596,Upper-middle-income countries,,2007,0.254489,240,8,43
1597,Upper-middle-income countries,,2008,0.309595,240,8,44
1598,Upper-middle-income countries,,2009,0.48509497,240,8,45
1599,Upper-middle-income countries,,2010,1.134408,240,8,46
1600,Upper-middle-income countries,,2011,3.4042173,240,8,47
1601,Upper-middle-income countries,,2012,8.288913,240,8,48
1602,Upper-middle-income countries,,2013,20.901484,240,8,49
1603,Upper-middle-income countries,,2014,33.521773,240,8,50
1604,Upper-middle-income countries,,2015,49.487402,240,8,51
1605,Upper-middle-income countries,,2016,86.91714,240,8,52
1606,Upper-middle-income countries,,2017,145.83273000000003,240,8,53
1607,Upper-middle-income countries,,2018,196.80761,240,8,54
1608,Upper-middle-income countries,,2019,233.24031,240,8,55
1609,Upper-middle-income countries,,2020,289.18834000000004,240,8,56
1610,Upper-middle-income countries,,2021,351.68762,240,8,57
1611,Vietnam,VNM,2000,2e-06,245,6,36
1612,Vietnam,VNM,2001,0.000108,245,6,37
1613,Vietnam,VNM,2002,0.000236,245,6,38
1614,Vietnam,VNM,2003,0.000406,245,6,39
1615,Vietnam,VNM,2004,0.000747,245,6,40
1616,Vietnam,VNM,2005,0.001885,245,6,41
1617,Vietnam,VNM,2006,0.003424,245,6,42
1618,Vietnam,VNM,2007,0.003424,245,6,43
1619,Vietnam,VNM,2008,0.003424,245,6,44
1620,Vietnam,VNM,2009,0.003515,245,6,45
1621,Vietnam,VNM,2010,0.004518,245,6,46
1622,Vietnam,VNM,2011,0.004518,245,6,47
1623,Vietnam,VNM,2012,0.004518,245,6,48
1624,Vietnam,VNM,2013,0.004518,245,6,49
1625,Vietnam,VNM,2014,0.00529,245,6,50
1626,Vietnam,VNM,2015,0.00529,245,6,51
1627,Vietnam,VNM,2016,0.00529,245,6,52
1628,Vietnam,VNM,2017,0.007992,245,6,53
1629,Vietnam,VNM,2018,0.104992,245,6,54
1630,Vietnam,VNM,2019,4.99349,245,6,55
1631,Vietnam,VNM,2020,16.660490000000003,245,6,56
1632,Vietnam,VNM,2021,16.660490000000003,245,6,57
1633,World,OWID_WRL,1996,0.17181242,248,8,32
1634,World,OWID_WRL,1997,0.23173727,248,8,33
1635,World,OWID_WRL,1998,0.30496213,248,8,34
1636,World,OWID_WRL,1999,0.4235994,248,8,35
1637,World,OWID_WRL,2000,0.808669,248,8,36
1638,World,OWID_WRL,2001,1.0929860000000002,248,8,37
1639,World,OWID_WRL,2002,1.437059,248,8,38
1640,World,OWID_WRL,2003,1.96503,248,8,39
1641,World,OWID_WRL,2004,3.051979,248,8,40
1642,World,OWID_WRL,2005,4.548119,248,8,41
1643,World,OWID_WRL,2006,6.093193,248,8,42
1644,World,OWID_WRL,2007,8.506466,248,8,43
1645,World,OWID_WRL,2008,14.729541,248,8,44
1646,World,OWID_WRL,2009,22.844467,248,8,45
1647,World,OWID_WRL,2010,40.33781,248,8,46
1648,World,OWID_WRL,2011,72.21597,248,8,47
1649,World,OWID_WRL,2012,101.74533,248,8,48
1650,World,OWID_WRL,2013,137.22697,248,8,49
1651,World,OWID_WRL,2014,175.61717000000002,248,8,50
1652,World,OWID_WRL,2015,223.2036,248,8,51
1653,World,OWID_WRL,2016,295.2289,248,8,52
1654,World,OWID_WRL,2017,390.20653,248,8,53
1655,World,OWID_WRL,2018,483.0118,248,8,54
1656,World,OWID_WRL,2019,584.6857,248,8,55
1657,World,OWID_WRL,2020,710.2811,248,8,56
1658,World,OWID_WRL,2021,843.0860600000001,248,8,57
